date,mod10a1_ndsi,cell_id,latitude,longitude
2020-01-01,1368,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-02,4028,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-03,2801,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-04,1500,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-05,1690,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-06,2458,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-07,3975,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-08,1745,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-09,2616,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-10,2111,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-11,1008,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-12,1146,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-13,1603,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-14,4999,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-15,3472,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-16,1596,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-17,1839,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-18,3193,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-19,2152,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-20,4939,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-21,1431,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-22,5058,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-23,4182,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-24,1040,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-25,91,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-26,3368,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-27,-573,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-28,1836,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-29,3374,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-30,534,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-01-31,2965,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-01,2391,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-02,1987,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-03,1146,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-04,2897,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-05,2159,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-06,4296,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-07,3786,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-08,1023,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-09,243,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
2020-02-10,-777,b0d09f93-5089-4fc5-91a1-e54ebeab6f6a,47.626573,-124.1762185
