date,mod10a1_ndsi,cell_id,latitude,longitude
2020-01-01,2022,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-02,3024,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-03,2581,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-04,2244,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-05,4303,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-06,2424,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-07,4750,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-08,2277,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-09,1115,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-10,3795,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-11,1131,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-12,548,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-13,91,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-14,102,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-15,3413,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-16,1625,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-17,1850,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-18,3450,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-19,1617,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-20,2178,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-21,-400,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-22,5114,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-23,4074,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-24,537,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-25,1687,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-26,2019,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-27,68,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-28,1270,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-29,3236,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-30,319,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-01-31,2944,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-01,3088,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-02,1079,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-03,3297,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-04,2508,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-05,2301,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-06,4051,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-07,3931,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-08,1628,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-09,359,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-10,-1859,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-11,1017,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-12,91,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-13,459,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-14,3981,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-15,3232,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-16,6882,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-17,2990,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-18,425,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-19,-852,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-20,527,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-21,1324,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-22,2079,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-23,3176,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-24,870,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-25,1046,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-26,-60,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-27,1167,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-28,3865,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-02-29,-794,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-01,534,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-02,1803,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-03,329,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-04,-676,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-05,2202,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-06,-1182,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-07,4597,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-08,1292,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-09,-903,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-10,3674,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-11,-825,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-12,406,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-13,3863,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-14,525,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-15,-1957,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-16,-1059,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-17,3289,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-18,-1201,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-19,-1383,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-20,-2178,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-21,-615,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-22,3021,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-23,1295,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-24,989,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-25,1370,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-26,1484,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-27,912,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-28,2427,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-29,-144,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-30,860,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-03-31,3328,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-04-01,-429,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-04-02,-217,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-04-03,-8,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
2020-04-04,-5,40f1489f-b5d9-4b25-898e-b1fae4bea4fe,47.4932095,-124.1672355
