date,mod10a1_ndsi,cell_id,latitude,longitude
2020-01-01,-4299,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-02,-587,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-03,-2462,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-04,-2954,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-05,-3322,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-06,-3968,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-07,-2246,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-08,1004,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-09,335,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-10,-2391,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-11,-3140,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-12,-1205,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-13,-1610,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-14,-3603,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-15,-4275,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-16,-2625,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-17,-1093,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-18,-224,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-19,1039,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-20,2187,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-21,-3670,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-22,-3930,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-23,-2653,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-24,226,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-25,-876,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-26,-2619,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-27,-1973,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-28,-3765,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-29,-467,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-30,-12,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-01-31,-3777,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-01,-3027,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-02,-3573,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-03,-2042,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-04,-3962,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-05,-3045,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-06,-3682,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-07,-4433,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-08,-3302,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-09,-2457,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-10,-3358,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-11,-4245,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-12,-3935,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-13,-4100,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-14,-4125,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-15,-2899,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-16,-4152,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-17,-2644,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-18,-4210,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-19,-3513,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-20,-4128,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-21,-830,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-22,2932,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-23,-707,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-24,-1336,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-25,-4461,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-26,-3586,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-27,-3676,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-28,-1754,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-02-29,-963,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-01,-2992,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-02,-3546,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-03,-4742,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-04,-2837,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-05,-2562,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-06,-3137,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-07,1127,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-08,-1965,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-09,-1047,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-10,608,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-11,-1483,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-12,2626,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-13,-851,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-14,-919,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-15,-591,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-16,303,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-17,-2946,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-18,-3511,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-19,38,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-20,-2852,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-21,-1533,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-22,-3342,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-23,-316,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-24,-9,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-25,3069,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-26,-989,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-27,-1761,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-28,3021,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-29,794,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-30,-3488,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-03-31,-3355,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-01,-2839,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-02,-3693,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-03,-2560,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-04,-3812,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-05,4378,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-06,2730,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-07,-803,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-08,3358,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-09,1211,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-10,-2447,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-11,-624,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-12,-2206,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-13,-720,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-14,-1972,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-15,-3376,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-16,-1115,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-17,4598,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-18,225,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-19,-208,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-20,5467,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-21,-1175,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-22,-3400,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-23,-2212,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-24,-3223,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-25,-2963,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-26,112,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-27,-2804,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-28,-2500,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-29,2228,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-04-30,-2266,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-01,-3896,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-02,-3328,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-03,-1911,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-04,-3988,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-05,-3223,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-06,-2623,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-07,-2411,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-08,-4343,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-09,-3464,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-10,-3994,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-11,-4188,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-12,-1965,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-13,-3403,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-14,-3406,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-15,-4385,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-16,-2476,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-17,-4411,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-18,-2903,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-19,2505,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-20,-4042,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-21,-3998,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-22,-4581,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-23,-3781,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-24,-4840,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-25,-4431,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-26,-4605,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-27,-4608,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-28,-4346,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-29,-4714,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
2020-05-30,2294,90518a4f-6edf-4776-aa80-e5077c878fa9,36.430015,-118.9480235
