date,tmax,cell_id,latitude,longitude
2013-01-01,-8.394924273706758,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-02,-2.6336213822881542,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-03,-5.5148012065756635,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-04,-0.5026749069962154,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-05,2.4198490948670526,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-06,2.823676221818754,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-07,2.5835528036857993,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-08,3.3848696288094433,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-09,4.201865443803973,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-10,0.44810699586678604,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-11,-7.431481473893949,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-12,-14.871508667661985,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-13,-15.45410138981823,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-14,-13.386817775145477,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-15,-5.672249731212976,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-16,2.72615912585265,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-17,1.2073525261486509,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-18,2.790096031785502,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-19,6.059286716053025,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-20,4.836406052357865,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-21,5.00661166639812,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-22,7.004540584051397,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-23,9.286447476621191,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-24,3.4414951081792675,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-25,2.0858298702004516,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-26,1.0182990455496623,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-27,-0.07635116662998749,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-28,-3.287887476435741,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-29,-9.676186418991193,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-30,-6.839163214417969,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-01-31,0.9463237260758305,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-02-01,-0.027736620750119817,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-02-02,3.219808010080387,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
2013-02-03,1.3839643503576315,9e5bc091-13c7-46ec-8c17-8e315b7e535c,37.4780595,-108.096375
