date,mod10a1_ndsi,cell_id,latitude,longitude
2020-01-01,67,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-02,1053,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-03,-391,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-04,-533,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-05,-2233,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-06,-459,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-07,1533,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-08,-668,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-09,622,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-10,-2290,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-11,-1132,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-12,-1891,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-13,-2107,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-14,-831,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-15,683,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-16,-590,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-17,5602,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-18,2836,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-19,2587,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-20,1594,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-21,-29,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-22,2094,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-23,840,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-24,-570,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-25,-600,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-26,4095,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-27,508,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-28,2648,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-29,1107,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-30,788,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-01-31,-98,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-01,-95,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-02,869,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-03,-1473,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-04,-2014,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-05,-1534,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-06,-2678,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-07,-1319,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-08,-317,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-09,-2207,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-10,-1048,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-11,-2326,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-12,-2135,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-13,-3270,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-14,-2300,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-15,-1329,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-16,-1907,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-17,-1080,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-18,-11,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-19,-833,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-20,-2442,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-21,-704,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-22,1872,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-23,-2686,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-24,-821,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-25,-2493,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-26,-1447,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-27,-3248,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-28,-2520,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-02-29,-457,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
2020-03-01,1706,a3b42a90-dd42-4d67-a167-a9a1f46437ad,37.734259,-119.5498945
