date,s1_grd_vv,cell_id,latitude,longitude
2015-04-02 01:01:43,-16.814186701570037,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2016-04-20 01:01:59,-10.64302953481035,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2016-08-30 01:01:52,-9.865191813712874,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-02-14 01:01:51,-15.515312822007154,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-02-19 13:09:26,-12.017438466819815,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-03-03 13:09:26,-13.981405595919252,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-03-15 13:09:26,-14.951145026907414,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-03-27 13:09:27,-9.263163231626933,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-04-08 13:09:27,-12.729403832320338,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-04-20 13:09:28,-12.90141726146934,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-05-02 13:09:28,-15.332920627403741,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-05-14 13:09:29,-17.534676638192686,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-05-26 13:09:29,-17.330849714913363,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-06-07 13:09:30,-11.066906143185296,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-06-19 13:09:31,-8.807796313400406,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-07-01 13:09:32,-12.815935486770815,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-07-13 13:09:32,-7.844845729555841,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-07-25 13:09:33,-7.263343466538946,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-08-06 13:09:34,-9.559859944666261,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-08-18 13:09:34,-9.94613403825095,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-08-30 13:09:35,-13.676834388939984,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-09-11 13:09:35,-7.495834803857971,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-09-23 13:09:36,-11.76012664613323,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-10-05 13:09:36,-11.65978537550905,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-10-17 13:09:36,-11.220513168207718,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-10-29 13:09:36,-11.532319687847561,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-11-10 13:09:36,-11.739766716998584,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-11-22 13:09:36,-10.005258034472067,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-12-04 13:09:35,-8.629695904803791,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-12-16 13:09:35,-12.58409789350968,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2017-12-28 13:09:34,-12.273359965049682,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-01-09 13:09:34,-11.972211652148221,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-01-21 13:09:33,-9.264100272037942,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-02-02 13:09:33,-10.843412983458128,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-02-14 13:09:33,-9.61631122759076,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-02-26 13:09:33,-9.782192224559596,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-03-10 13:09:33,-12.779522187544552,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-03-22 13:09:33,-13.790491975810239,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-04-03 13:09:33,-9.01868800605068,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-04-15 13:09:34,-15.003410472472918,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-04-27 13:09:34,-12.46256363520796,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-05-09 13:09:35,-13.83975973233166,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-05-21 13:09:36,-15.638566107450524,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-06-02 13:09:36,-14.416197988804736,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-06-14 13:09:37,-10.012764602742124,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-06-26 13:09:38,-10.78720345120187,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-07-08 13:09:38,-9.244476044501592,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-07-20 13:09:39,-9.647048863742073,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-08-01 13:09:40,-7.071733708661929,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-08-13 13:09:45,-8.58533717085715,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-08-25 13:09:46,-10.078996130594957,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-09-06 13:09:47,-8.95265572130838,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-09-18 13:09:47,-10.16814885614193,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-09-30 13:09:47,-8.859651763146703,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-10-12 13:09:47,-8.304219965888343,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-10-24 13:09:47,-13.292493163228588,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-11-05 13:09:47,-9.522496577944624,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-11-17 13:09:47,-9.229057841406915,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-11-29 13:09:46,-9.253274419332676,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-12-11 13:09:46,-13.149992991998145,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2018-12-23 13:09:46,-10.649382776307654,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-01-04 13:09:45,-8.437140346080374,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-01-16 13:09:45,-8.21441778492538,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-01-28 13:09:45,-10.776427238821837,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-02-09 13:09:44,-10.983812981044409,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-02-21 13:09:44,-14.390429865485551,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-03-05 13:09:44,-10.227739186212139,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-03-17 13:09:44,-11.323545849147163,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-03-29 13:09:44,-11.87447868947883,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-04-10 13:09:44,-9.071342865622722,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-04-22 13:09:45,-12.58145141055126,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-05-04 13:09:45,-17.262763598227444,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-05-16 13:09:46,-15.869349727886949,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-05-28 13:09:47,-13.924338558293687,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-06-09 13:09:47,-15.03923835811131,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-06-21 13:09:48,-10.481126036316066,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-07-03 13:09:49,-8.019502861888443,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-07-15 13:09:49,-10.610963139231933,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-07-27 13:09:50,-10.639138822891546,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-08-08 13:09:43,-10.439637258727721,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-08-20 13:09:44,-10.499439135774754,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-09-01 13:09:45,-7.941001554448806,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-09-13 13:09:45,-10.485162415366712,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-09-25 13:09:46,-10.04544445150698,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-10-07 13:09:46,-9.637216406739533,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-10-19 13:09:46,-15.57232562759979,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-10-31 13:09:46,-10.217074519915473,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-11-12 13:09:46,-11.99141094768823,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-11-24 13:09:46,-12.150366435795114,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-12-06 13:09:45,-14.35820192315362,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-12-18 13:09:45,-11.544835466702159,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2019-12-30 13:09:44,-10.313210270174203,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-01-11 13:09:44,-9.720303323755976,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-01-23 13:09:43,-11.941961720343727,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-02-04 13:09:43,-12.79689026376267,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-02-16 13:09:43,-9.816348219071115,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-02-28 13:09:42,-12.106154490583641,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-03-11 13:09:42,-12.711161482635136,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-03-23 13:09:43,-11.090949912151995,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-04-04 13:09:43,-11.689892255587901,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-04-16 13:09:43,-12.054271962012757,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-04-28 13:09:44,-10.755264643957862,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-05-10 13:09:44,-11.70309530704854,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-05-22 13:09:45,-14.085986651271911,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-06-03 13:09:46,-12.09306066684177,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-06-15 13:09:47,-9.307383603626443,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-06-27 13:09:47,-12.491163854793179,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-07-09 13:09:48,-13.869082526701904,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-07-21 13:09:49,-9.248353955758397,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-08-02 13:09:50,-8.30591594874543,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-08-14 13:09:50,-9.255332883474932,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-08-26 13:09:51,-8.406849706407813,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-09-07 13:09:51,-11.190593095248492,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-09-19 13:09:52,-9.14762188576467,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-10-01 13:09:52,-9.659343224170513,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-10-13 13:09:52,-9.935352772995719,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-10-25 13:09:52,-9.105339234416032,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-11-06 13:09:52,-13.265678456212957,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-11-18 13:09:52,-11.25670095701585,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-11-30 13:09:51,-11.468844738827784,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-12-12 13:09:51,-9.166177130255873,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2020-12-24 13:09:50,-11.505146117257052,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2021-01-05 13:09:50,-13.017652098188256,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2021-01-17 13:09:49,-11.611588282415346,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
2021-01-29 13:09:49,-12.250959379683675,406dbd97-4ff1-4202-b168-b25d69d7c748,39.565167,-106.1919465
