date,s1_grd_vv,cell_id,latitude,longitude
2015-03-26 01:09:31,-11.010116831961852,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2016-03-08 01:09:31,-16.207168203609704,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2016-08-23 01:09:42,-12.963902389526623,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-02-07 01:09:55,-12.92038609900683,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-02-19 13:09:51,-6.021319861729815,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-02-24 13:18:17,-6.684312686858032,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-03-03 13:09:51,-5.188910226476758,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-03-08 13:18:17,-0.33225426249708007,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-03-15 13:09:51,-9.109314776485292,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-03-20 13:18:17,-5.249854681556209,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-03-27 13:09:52,-8.832237435064735,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-04-01 13:18:17,-5.020720729106651,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-04-08 13:09:52,-5.17781687403639,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-04-13 13:18:18,-1.8356826626090603,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-04-20 13:09:53,-4.105489412911304,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-04-25 13:18:18,-5.919797970326711,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-05-02 13:09:53,-7.8755856623497325,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-05-07 13:18:19,-2.910192723679179,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-05-14 13:09:54,-5.573478787950725,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-05-19 13:18:20,-6.961891889602827,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-05-26 13:09:54,-4.639559168976527,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-05-31 13:18:20,-4.183228628917329,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-06-07 13:09:55,-7.3574858987772735,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-06-12 13:18:21,-6.936866239344578,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-06-19 13:09:56,-10.259460393210908,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-06-24 13:18:22,-7.643458891795526,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-07-01 13:09:57,-4.662078671094186,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-07-06 13:18:22,-7.0414119566149616,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-07-13 13:09:57,-9.779618992183499,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-07-18 13:18:23,-3.691652167954306,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-07-25 13:09:58,-8.422116843051551,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-07-30 13:18:24,-5.497947175511099,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-08-06 13:09:59,-4.43735413764487,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-08-11 13:18:25,-7.832306386679909,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-08-18 13:09:59,-10.072504284456524,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-08-23 13:18:25,-6.502816534009906,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-08-30 13:10:00,-8.86490171213113,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-09-04 13:18:26,-6.507474067051487,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-09-11 13:10:00,-8.403240984957572,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-09-16 13:18:26,-4.1565859285905775,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-09-23 13:10:01,-5.393828133470752,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-09-28 13:18:26,-6.450696955231824,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-10-05 13:10:01,-9.76298366064276,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-10-10 13:18:27,-8.691445419514405,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-10-17 13:10:01,-3.5939184050142363,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-10-22 13:18:27,-7.1603069561022705,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-10-29 13:10:01,-4.152331084964178,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-11-03 13:18:27,-5.789224972937878,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-11-10 13:10:01,-6.434153349936799,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-11-15 13:18:26,-5.519214949337281,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-11-22 13:10:01,-11.983326123915305,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-11-27 13:18:26,-4.7940697162635635,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-12-04 13:10:00,-8.508851241047612,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-12-09 13:18:26,-8.396450197601604,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-12-16 13:10:00,-5.946679958108723,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-12-21 13:18:25,-8.194764431241396,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2017-12-28 13:09:59,-8.125278624474213,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-01-02 13:18:25,-5.612369732529747,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-01-09 13:09:59,-6.981707602577866,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-01-14 13:18:24,-7.230216841223611,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-01-21 13:09:58,-9.320608489365078,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-01-26 13:18:24,-6.527967059675083,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-02-02 13:09:58,-4.8838929985880295,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
2018-02-07 13:18:24,-5.103147280874857,91bc5bee-ab43-4fad-b7d1-b94e04016ba6,37.606269499999996,-107.7909475
