date,pr,cell_id,latitude,longitude
2013-01-01 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-02 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-03 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-04 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-05 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-06 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-07 06:00:00,1.351155594539013,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-08 06:00:00,3.279077374856501,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-09 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-10 06:00:00,14.974236384076287,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-11 06:00:00,4.978569343110282,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-12 06:00:00,6.477143380239704,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-13 06:00:00,0.8636947620825088,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-14 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-15 06:00:00,1.350307499092778,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-16 06:00:00,1.350307499092778,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-17 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-18 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-19 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-20 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-21 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-22 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-23 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-24 06:00:00,0.11151512359022306,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-25 06:00:00,4.526922302129244,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-26 06:00:00,1.3522021052525022,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-27 06:00:00,2.9882434068368813,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-28 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-29 06:00:00,22.197097089805208,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-30 06:00:00,2.9832054993434403,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-31 06:00:00,1.9469298851254073,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-01 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-02 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-03 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-04 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-05 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-06 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-07 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-08 06:00:00,12.437423295282622,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-09 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-10 06:00:00,8.13714492512019,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-11 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-12 06:00:00,1.5336645947212773,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-13 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-14 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-15 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-16 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-17 06:00:00,0.3591632611284157,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-18 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-19 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-20 06:00:00,5.3762151289390685,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-21 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-22 06:00:00,1.9324853588790962,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-23 06:00:00,9.876679271262956,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-24 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-25 06:00:00,0.750218927298482,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-26 06:00:00,0.9044338642258783,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-27 06:00:00,1.8083384557224238,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-28 06:00:00,1.4206362508806158,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-01 06:00:00,2.3222882835287515,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-02 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-03 06:00:00,4.0771430338698655,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-04 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-05 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-06 06:00:00,2.075823040417519,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-07 06:00:00,1.6167573511993738,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-08 06:00:00,1.6812233563080698,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-09 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-10 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-11 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-12 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-13 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-14 06:00:00,0.35361184324440703,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-15 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-16 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-17 06:00:00,3.5777466670170237,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-18 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-19 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-20 06:00:00,10.684680845240845,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-21 06:00:00,7.666455376721236,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-22 06:00:00,2.974401778482694,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-23 06:00:00,4.963949959869096,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-24 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-25 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-26 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-27 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-28 06:00:00,0.0,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-03-29 06:00:00,0.06387468576993052,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
