date,rmin,cell_id,latitude,longitude
2013-01-01 06:00:00,41.6409089846166,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-02 06:00:00,48.74762528084224,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-03 06:00:00,32.76165322960827,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-04 06:00:00,38.57142752774136,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-05 06:00:00,48.17394488853289,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-06 06:00:00,50.93409875335837,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-07 06:00:00,49.23765643063185,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-08 06:00:00,70.22587567472321,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-09 06:00:00,70.54059771251049,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-10 06:00:00,73.06948133463236,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-11 06:00:00,79.38490527671647,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-12 06:00:00,76.82052057178147,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-13 06:00:00,63.21007663320528,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-14 06:00:00,54.82449571643652,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-15 06:00:00,58.23374501766741,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-16 06:00:00,52.468073123137295,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-17 06:00:00,43.18024979572493,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-18 06:00:00,39.923311508567004,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-19 06:00:00,39.356468233042,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-20 06:00:00,33.942670622600005,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-21 06:00:00,40.338622974967414,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-22 06:00:00,34.77351869804246,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-23 06:00:00,39.51968539468978,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-24 06:00:00,60.50733675943243,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-25 06:00:00,73.54889227375457,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-26 06:00:00,78.4352056016122,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-27 06:00:00,85.40346711902097,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-28 06:00:00,69.46490595005909,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-29 06:00:00,70.02184991000621,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-30 06:00:00,67.8500855901576,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-01-31 06:00:00,68.82617660651894,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-01 06:00:00,55.50156286816682,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-02 06:00:00,41.268168885341574,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-03 06:00:00,40.932372759244664,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-04 06:00:00,42.12208507872213,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-05 06:00:00,45.15604573212964,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
2013-02-06 06:00:00,51.83360463824618,d17b55c5-7848-4b79-a735-983aec995c52,42.1665015,-114.1959355
