date,rmin,cell_id,latitude,longitude
2013-01-01 06:00:00,49.7151759177681,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-02 06:00:00,35.70565177511982,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-03 06:00:00,28.868378107941993,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-04 06:00:00,23.10924631591858,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-05 06:00:00,25.851679306330645,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-06 06:00:00,16.069326078797893,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-07 06:00:00,19.428777274184345,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-08 06:00:00,27.69277245416416,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-09 06:00:00,26.72518797371331,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-10 06:00:00,23.75852655238054,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-11 06:00:00,44.035206888604364,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-12 06:00:00,40.14105345508246,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-13 06:00:00,40.83602948827068,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-14 06:00:00,47.53158404883438,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-15 06:00:00,31.950174885471974,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-16 06:00:00,38.377598221846455,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-17 06:00:00,35.347440156411004,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-18 06:00:00,34.09152633186401,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-19 06:00:00,27.10892787505323,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-20 06:00:00,27.253404619186885,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-21 06:00:00,31.767031701530996,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-22 06:00:00,22.799759919249173,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-23 06:00:00,16.01555070163697,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-24 06:00:00,26.25508193331441,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-25 06:00:00,54.711486613656604,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-26 06:00:00,53.09824591358816,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-27 06:00:00,69.27495261064665,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-28 06:00:00,57.50182811857209,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-29 06:00:00,56.59713517211554,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-30 06:00:00,40.55444214663168,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-01-31 06:00:00,42.85119212518527,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-01 06:00:00,42.66561951975184,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-02 06:00:00,29.298624761461273,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-03 06:00:00,17.717656661206348,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-04 06:00:00,35.297431198630754,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-05 06:00:00,29.041960695597137,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-06 06:00:00,36.239170697730366,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-07 06:00:00,40.33296956415251,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-08 06:00:00,33.11754771104949,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-09 06:00:00,44.01189026870127,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-10 06:00:00,38.5962432125422,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-11 06:00:00,40.88178701851312,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-12 06:00:00,35.21925546991544,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-13 06:00:00,35.01338197302631,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-14 06:00:00,41.48621055272621,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-15 06:00:00,39.704812695660934,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-16 06:00:00,31.570128086045035,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-17 06:00:00,26.336757879557574,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-18 06:00:00,40.78376081421619,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-19 06:00:00,22.194970519523924,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-20 06:00:00,35.10764857915443,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-21 06:00:00,50.83250735125204,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-22 06:00:00,42.44436883175468,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-23 06:00:00,33.8866774040883,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-24 06:00:00,43.19815265475296,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-25 06:00:00,32.52551405448613,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
2013-02-26 06:00:00,40.2591105746472,b99b0ffd-6fa9-482c-8511-f7b87e705d35,38.708156,-106.4255085
