date,tmmx,cell_id,latitude,longitude
2013-01-01 06:00:00,272.3851117328379,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-02 06:00:00,273.7667863405971,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-03 06:00:00,270.8257787442133,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-04 06:00:00,274.27485948659273,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-05 06:00:00,277.1109605570243,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-06 06:00:00,279.90253395624956,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-07 06:00:00,276.265523001228,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-08 06:00:00,278.84352599403354,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-09 06:00:00,280.9227940619547,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-10 06:00:00,279.4572311448706,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-11 06:00:00,272.2012453128534,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-12 06:00:00,268.19709874087056,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-13 06:00:00,268.344503029919,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-14 06:00:00,265.37954932827245,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-15 06:00:00,267.88083497987293,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-16 06:00:00,272.68468133715334,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-17 06:00:00,275.1006392722539,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-18 06:00:00,277.96970870009125,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-19 06:00:00,279.0167876660762,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-20 06:00:00,280.53371422342576,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-21 06:00:00,279.82360069803514,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-22 06:00:00,283.54901091487847,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-23 06:00:00,286.17250791626606,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-24 06:00:00,282.1758392239307,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-25 06:00:00,284.4657614864755,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-26 06:00:00,280.3831727147226,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-27 06:00:00,280.80293291283243,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-28 06:00:00,275.24447521379346,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-29 06:00:00,271.5493656383306,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-30 06:00:00,279.21440861414976,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-01-31 06:00:00,282.0670314343047,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-01 06:00:00,284.30792946406206,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-02 06:00:00,284.2852093007226,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-03 06:00:00,281.4178640055927,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-04 06:00:00,282.96704379281925,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-05 06:00:00,285.36204546166056,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-06 06:00:00,282.47808342413913,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-07 06:00:00,281.6562140542694,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-08 06:00:00,279.2915479310912,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-09 06:00:00,271.77294429554195,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-10 06:00:00,272.91612885878516,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-11 06:00:00,271.749264043514,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-12 06:00:00,274.5721870114663,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-13 06:00:00,278.5621912580488,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-14 06:00:00,280.10327811177035,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-15 06:00:00,280.8187282684547,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-16 06:00:00,284.7610292168413,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-17 06:00:00,283.0129384116771,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-18 06:00:00,282.00853173020215,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-19 06:00:00,281.1078829523696,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-20 06:00:00,273.5907265821928,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-21 06:00:00,273.4749717357363,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-22 06:00:00,276.071920590169,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-23 06:00:00,279.3740490634291,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-24 06:00:00,271.20458877074304,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-25 06:00:00,278.4430696000233,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-26 06:00:00,277.4269417069443,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-27 06:00:00,276.3193241344243,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-02-28 06:00:00,279.44175516659124,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-01 06:00:00,284.0967864201259,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-02 06:00:00,288.17429526170264,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-03 06:00:00,286.95996305195473,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-04 06:00:00,283.6715409161509,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-05 06:00:00,286.26853796121617,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-06 06:00:00,286.29420131931874,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-07 06:00:00,285.31638804044195,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-08 06:00:00,277.17878238713485,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
2013-03-09 06:00:00,274.6404702660955,972ab3b1-7445-4f57-a1a1-c3be4c257869,34.742577999999995,-111.4111585
