date,vs,cell_id,latitude,longitude
2013-01-01 06:00:00,1.7566508054733276,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-02 06:00:00,1.7863472700119019,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-03 06:00:00,0.9661871790885925,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-04 06:00:00,0.7662032842636108,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-05 06:00:00,2.043363571166992,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-06 06:00:00,2.4947361946105957,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-07 06:00:00,3.016408920288086,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-08 06:00:00,2.368134021759033,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-09 06:00:00,3.09435772895813,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-10 06:00:00,4.468937397003174,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-11 06:00:00,4.289046287536621,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-12 06:00:00,2.7256221771240234,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-13 06:00:00,2.224963903427124,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-14 06:00:00,2.3175039291381836,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-15 06:00:00,1.910881519317627,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-16 06:00:00,1.37185800075531,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-17 06:00:00,1.6098850965499878,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-18 06:00:00,1.0853300094604492,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-19 06:00:00,1.2021433115005493,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-20 06:00:00,1.2093664407730103,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-21 06:00:00,1.2423475980758667,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-22 06:00:00,1.6623001098632812,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-23 06:00:00,4.3480143547058105,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-24 06:00:00,3.7585127353668213,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-25 06:00:00,1.6501859426498413,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-26 06:00:00,2.001387596130371,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-27 06:00:00,2.8300671577453613,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-28 06:00:00,3.7046449184417725,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-29 06:00:00,4.342032432556152,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-30 06:00:00,2.2527599334716797,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-01-31 06:00:00,1.1193749904632568,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-01 06:00:00,1.0366610288619995,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-02 06:00:00,2.087820291519165,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-03 06:00:00,2.057509183883667,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-04 06:00:00,1.5128116607666016,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-05 06:00:00,1.3395174741744995,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-06 06:00:00,2.560511350631714,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-07 06:00:00,2.633798360824585,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
2013-02-08 06:00:00,2.8637640476226807,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,37.19236,-118.9390405
