date,pr,cell_id,latitude,longitude
2013-01-01 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-02 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-03 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-04 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-05 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-06 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-07 06:00:00,3.311121849025168,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-08 06:00:00,1.4707291309650126,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-09 06:00:00,0.04628640091777071,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-10 06:00:00,6.415011976270694,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-11 06:00:00,0.4427486201835618,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-12 06:00:00,6.713035172414152,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-13 06:00:00,0.2605884744458977,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-14 06:00:00,0.5860955535694539,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-15 06:00:00,1.6628830271858657,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-16 06:00:00,3.2124971603139483,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-17 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-18 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-19 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-20 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-21 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-22 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-23 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-24 06:00:00,5.233717987506072,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-25 06:00:00,1.3053155614108576,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-26 06:00:00,1.351450921391009,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-27 06:00:00,8.596090093562573,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-28 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-29 06:00:00,23.55094670086372,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-30 06:00:00,4.440936863981537,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-01-31 06:00:00,5.628871360818172,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-01 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-02 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-03 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-04 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-05 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-06 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-07 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-08 06:00:00,0.5155470126900843,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-09 06:00:00,1.12958311749444,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-10 06:00:00,3.425386271601994,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-11 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-12 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-13 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-14 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-15 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-16 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-17 06:00:00,1.5431326615430176,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-18 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-19 06:00:00,0.12510183165601227,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-20 06:00:00,0.03606034630794239,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-21 06:00:00,0.38997276605405684,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-22 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-23 06:00:00,9.952231212136445,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-24 06:00:00,1.6899449758189706,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-25 06:00:00,2.439003077277994,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-26 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-27 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-02-28 06:00:00,0.22706046364991797,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-01 06:00:00,2.823616663242147,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-02 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-03 06:00:00,0.6050957106962437,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-04 06:00:00,1.7565750125201511,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-05 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-06 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-07 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-08 06:00:00,5.958591934440284,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-09 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-10 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-11 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-12 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-13 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-14 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-15 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-16 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-17 06:00:00,0.3185490765670004,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-18 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-19 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-20 06:00:00,10.408186606573565,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-21 06:00:00,8.204755218122958,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-22 06:00:00,0.7252296812650634,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-23 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
2013-03-24 06:00:00,0.0,5308a803-69e6-43cd-89db-66e93f9f83af,41.6651605,-115.327813
