date,eto,cell_id,latitude,longitude
2013-01-01 06:00:00,1.348388671875,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-02 06:00:00,1.4772047996520996,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-03 06:00:00,1.3126444816589355,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-04 06:00:00,0.8701737523078918,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-05 06:00:00,1.1969871520996094,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-06 06:00:00,0.5379678010940552,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-07 06:00:00,1.2273839712142944,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-08 06:00:00,1.5170955657958984,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-09 06:00:00,1.6008607149124146,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-10 06:00:00,0.4828713536262512,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-11 06:00:00,0.7405034899711609,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-12 06:00:00,0.7055659294128418,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-13 06:00:00,1.0259917974472046,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-14 06:00:00,1.2415257692337036,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-15 06:00:00,1.91630220413208,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-16 06:00:00,2.010591506958008,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-17 06:00:00,2.2660627365112305,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-18 06:00:00,1.2722086906433105,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-19 06:00:00,1.9305826425552368,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-20 06:00:00,1.7972347736358643,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-21 06:00:00,2.3566439151763916,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-22 06:00:00,1.8847994804382324,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-23 06:00:00,2.2830910682678223,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-24 06:00:00,1.2066550254821777,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-25 06:00:00,0.6857460141181946,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-26 06:00:00,0.9841330647468567,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-27 06:00:00,0.4269030690193176,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-28 06:00:00,0.9747880101203918,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-29 06:00:00,1.5965911149978638,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-30 06:00:00,1.8535078763961792,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-01-31 06:00:00,1.3649885654449463,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-01 06:00:00,1.412773847579956,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-02 06:00:00,1.800286054611206,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-03 06:00:00,1.203050971031189,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-04 06:00:00,1.7762863636016846,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-05 06:00:00,1.9190762042999268,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-06 06:00:00,1.6519572734832764,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-07 06:00:00,1.716478943824768,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-08 06:00:00,0.8360502123832703,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-09 06:00:00,1.3291451930999756,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-10 06:00:00,1.511348843574524,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-11 06:00:00,1.6707459688186646,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-12 06:00:00,1.7808640003204346,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-13 06:00:00,1.9860172271728516,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-14 06:00:00,2.257331132888794,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-15 06:00:00,2.4822981357574463,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-16 06:00:00,2.245201826095581,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-17 06:00:00,1.885262131690979,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-18 06:00:00,2.0578629970550537,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-19 06:00:00,0.8911318778991699,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-20 06:00:00,1.3329352140426636,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-21 06:00:00,1.5367716550827026,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-22 06:00:00,1.8695086240768433,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-23 06:00:00,1.4492052793502808,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-24 06:00:00,2.403635025024414,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-25 06:00:00,2.2230875492095947,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-26 06:00:00,2.3445870876312256,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
2013-02-27 06:00:00,2.244307518005371,403090bc-fc9e-44fb-921b-f7eea63e9740,38.194603,-119.8912545
