date,blue,cell_id,latitude,longitude
2019-01-13 19:13:03,0.25828801652892563,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-01-25 19:03:11,0.2385238512035011,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-02-22 19:13:03,0.2777266990291263,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-03-11 19:03:06,0.5355248730964468,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-04-18 19:13:13,0.4701941441441442,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-04-25 19:03:18,0.48065696969696964,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-04-28 19:13:15,0.4723022522522522,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-05-03 19:13:11,0.4434468652037618,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-05-10 19:03:15,0.46863243243243247,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-04 19:03:19,0.2263344481605351,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-09 19:03:13,0.06441822033898305,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-14 19:03:18,0.0064046540880503145,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-17 19:13:15,0.027685283018867923,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-19 19:03:15,0.029635974842767296,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-22 19:13:11,0.020677735849056605,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-06-29 19:03:15,0.026647044025157232,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-02 19:13:12,0.007153584905660378,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-04 19:03:20,0.5073,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-07 19:13:16,0.027841761006289316,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-12 19:13:12,0.018228553459119494,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-17 19:13:16,0.022991572327044022,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-19 19:03:16,0.027028427672955973,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-22 19:13:12,0.017467169811320755,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-24 19:03:19,0.026227924528301888,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-27 19:13:16,0.045520628930817604,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-07-29 19:03:16,0.01985157232704403,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-01 19:13:12,0.01722805031446541,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-03 19:03:19,0.025142767295597487,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-08 19:03:15,0.022218364779874215,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-13 19:03:17,0.023683522012578617,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-16 19:13:13,0.018202515723270443,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-18 19:03:14,0.020730440251572328,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-23 19:03:16,0.02447647798742138,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-26 19:13:12,0.017859245283018865,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-08-31 19:13:08,0.014359748427672955,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-09-12 19:03:11,0.02138452830188679,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-09-15 19:13:07,0.018853333333333333,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-09-25 19:13:07,0.013937861635220128,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-05 19:13:04,0.011601132075471698,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-07 19:03:13,0.014827798742138366,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-10 19:13:10,0.009459748427672958,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-22 19:03:12,0.014733710691823899,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-25 19:13:08,0.009918364779874215,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-27 19:03:14,0.011245408805031446,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-10-30 19:13:11,0.007698867924528301,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-11-01 19:03:11,0.01160503144654088,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-11-04 19:13:08,0.010144779874213835,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-11-21 19:03:08,0.012222264150943397,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-12-16 19:03:05,0.08816935817805382,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2019-12-26 19:03:05,0.2200923976608187,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-07 19:12:59,0.27919350912778906,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-09 19:03:05,0.26443937198067635,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-17 19:13:01,0.2829189054726368,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-19 19:03:07,0.2739365384615385,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-22 19:13:04,0.23412162661737526,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-24 19:03:06,0.2884068965517242,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-02-27 19:13:03,0.3082912220309811,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-03-03 19:13:05,0.2733077989601386,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-03-10 19:03:09,0.28540382165605094,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-03-13 19:13:05,0.2346475265017668,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-04-02 19:13:05,0.28272491103202846,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-04-12 19:13:03,0.37673856209150325,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-04-17 19:13:07,0.3048880952380953,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-05-07 19:13:11,0.07230753564154785,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-05-27 19:13:13,0.023186540880503145,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-06-08 19:03:13,0.03130037735849057,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-06-18 19:03:13,0.027579119496855344,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-06-21 19:13:10,0.014833710691823898,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-06-23 19:03:16,0.02730603773584905,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-06-26 19:13:13,0.021856855345911946,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-07-01 19:13:10,0.07155494071146244,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-07-03 19:03:16,0.025439748427672958,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-07-06 19:13:12,0.017705786163522013,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
2020-07-08 19:03:13,0.02718150943396226,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,41.1666475,-121.9394135
