date,blue,cell_id,latitude,longitude
2018-12-29 18:23:03,1.1496885593220338,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-01-03 18:23:08,0.5932609649122806,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-03-19 18:23:07,0.870814193548387,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-04-18 18:23:12,0.9931396825396824,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-05-03 18:23:18,0.657983269476373,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-05-13 18:23:18,0.4453711711711711,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-07-02 18:23:18,0.053724265644955305,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-07-17 18:23:15,0.04363397190293743,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-07-22 18:23:18,0.05324457215836527,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-08-01 18:23:18,0.08621097852028639,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-08-11 18:23:16,0.05405887611749681,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-08-16 18:23:13,0.04531518691588785,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-08-21 18:23:15,0.055585185185185196,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-08-26 18:23:11,0.053503703703703706,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-08-31 18:23:13,0.056628224776500646,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-09-15 18:23:09,0.048862707535121334,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-09-25 18:23:11,0.04488007662835251,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-10-05 18:23:12,0.053548403575989785,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-10-15 18:23:13,0.05112081736909323,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-10-25 18:23:13,0.07836912181303116,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-11-04 18:23:13,0.0732673245614035,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2019-11-09 18:23:09,0.07310891472868217,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-02-27 18:23:07,1.1418880630630628,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-06-11 18:23:16,0.04965402298850575,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-06-26 18:23:12,0.06644125159642401,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-07-06 18:23:12,0.055860025542784165,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-07-31 18:23:15,0.26323651162790696,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-08-10 18:23:16,0.06537024265644957,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-08-15 18:23:13,0.0628337164750958,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-08-30 18:23:15,0.06963588761174969,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-09-04 18:23:13,0.05789540229885058,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-09-14 18:23:12,0.08141565420560747,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-09-24 18:23:12,0.06676641123882504,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-09-29 18:23:15,0.0366,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-10-04 18:23:13,0.05205009416195858,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-10-07 18:33:10,0.07054546615581099,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-10-09 18:23:16,0.05804393358876118,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-10-29 18:23:15,0.06839096045197741,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-11-03 18:23:12,0.07195440613026821,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2020-11-28 18:23:10,0.3472309782608695,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-03-03 18:23:03,0.9664714714714714,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-03-03 18:23:10,0.9599300300300299,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-04-02 18:23:08,0.7175480000000001,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-04-07 18:23:05,0.7159789077212806,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-04-12 18:23:06,0.6636839999999999,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-05-07 18:23:09,0.3304682593856655,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
2021-05-12 18:23:08,0.4590040000000001,c7f13d88-b4af-4484-9547-52197f778c08,40.4937435,-112.6149005
